ad_10m_wt_10m	ad_10m_ad_3m	ad_10m_wt_3m	wt_10m_ad_3m	wt_10m_wt_3m	ad_3m_wt_3m
Emp1	0.476200009011686	0.418629956025215	0.824150234610213	-0.0575700529864708	0.347950225598526	0.405520278584997
Emp2	-0.0524239430991377	0.0442829096510332	-0.299032000590892	0.0967068527501709	-0.246608057491754	-0.343314910241925
Emp3	0.277253885874922	0.207586783143508	0.397907362914808	-0.0696671027314145	0.120653477039886	0.1903205797713
Emsy	-0.151180913380005	-0.233111739361978	-0.222078302756302	-0.081930825981973	-0.0708973893762962	0.0110334366056768
Emx1	-0.447391684271786	-0.132008961134522	-0.516209693148693	0.315382723137263	-0.0688180088769068	-0.38420073201417
Emx2	-0.77600403829071	-0.559798887534334	-0.757212196889612	0.216205150756376	0.0187918414010982	-0.197413309355278
Enah	-0.135190946595807	-0.154361731432731	-0.170581016199604	-0.0191707848369235	-0.0353900696037967	-0.0162192847668732
Enc1	-0.377582059235055	-0.394533895747155	-0.435289466167457	-0.0169518365121008	-0.0577074069324028	-0.040755570420302
Endod1	0.206740160759318	0.235836791559578	0.334820928740555	0.0290966308002606	0.128080767981238	0.098984137180977
Endog	-0.0232731028518067	0.0421374853017212	0.0143051703939705	0.0654105881535279	0.0375782732457772	-0.0278323149077507
Endou	0.0229486107747261	0.42789263073276	-0.0170805588610046	0.404944019958034	-0.0400291696357306	-0.444973189593765
Endov	-0.179658234656004	-0.0121459912203117	-0.179256187604582	0.167512243435692	0.000402047051422157	-0.16711019638427
Eng	-0.132601426564271	0.182734018836693	-0.147149825981868	0.315335445400964	-0.0145483994175971	-0.329883844818561
Engase	-0.136037680131396	0.114673334416579	-0.22006051029575	0.250711014547975	-0.0840228301643538	-0.334733844712329
Enho	-0.434631122742934	-0.169287714089675	-0.326098885542288	0.265343408653259	0.108532237200646	-0.156811171452613
Enkd1	-0.371662945593948	-0.191315243691229	-0.346078303898927	0.180347701902719	0.025584641695021	-0.154763060207698
Enkur	-0.56169413867119	-0.688229309679338	-0.709590157851836	-0.126535171008148	-0.147896019180647	-0.0213608481724981
Eno1	-0.0916942711024011	-0.0857371089908723	-0.0940192301893892	0.00595716211152877	-0.00232495908698817	-0.00828212119851694
Eno2	-0.100282390391106	-0.00598161085147187	-0.0866411288272081	0.0943007795396345	0.0136412615638983	-0.0806595179757362
Eno3	0.24770185102763	0.0881306649192371	0.0790830463462704	-0.159571186108393	-0.16861880468136	-0.00904761857296668
Eno4	0.0961665207069459	0.21565548288233	0.0537913451036596	0.119488962175384	-0.0423751756032863	-0.16186413777867
Enoph1	-0.205244268686925	-0.115413723797983	-0.0750420526038495	0.0898305448889416	0.130202216083075	0.0403716711941338
Enox1	-0.166867544928195	-0.0668331096389408	-0.0932595682068678	0.100034435289254	0.0736079767213271	-0.026426458567927
Enox2	-0.0857210768807358	0.00856271900889498	-0.228061940558051	0.0942837958896307	-0.142340863677315	-0.236624659566946
Enpep	1.14840189538951	-0.264116017533953	1.37471342468603	-1.41251791292347	0.226311529296519	1.63882944221998
Enpp1	-0.103617772770696	0.274191579658438	-0.0428024219737638	0.377809352429134	0.0608153507969324	-0.316994001632202
Enpp2	0.611317598620251	0.209464140490642	-0.198138073325219	-0.401853458129609	-0.809455671945471	-0.407602213815861
Enpp3	-0.00602650201269115	-0.438170038278222	-0.131718050692385	-0.432143536265531	-0.125691548679694	0.306451987585837
Enpp4	0.215472320602103	0.319672684710395	0.463778811019388	0.104200364108292	0.248306490417285	0.144106126308993
Enpp5	-0.023720611305231	-0.0016873597771312	0.0362343740634405	0.0220332515280998	0.0599549853686715	0.0379217338405717
Enpp6	0.925951061489887	0.535732128390654	0.621981361479071	-0.390218933099234	-0.303969700010816	0.0862492330884178
Enpp7	0.603625285992602	-0.332350379969236	0.387916164101472	-0.935975665961838	-0.21570912189113	0.720266544070708
Ensa	-0.147282614131108	-0.0985951389922507	-0.0845127064451422	0.0486874751388573	0.0627699076859658	0.0140824325471085
Entpd1	0.550692509547504	0.390976587136777	0.663506226908944	-0.159715922410728	0.112813717361439	0.272529639772167
Entpd2	0.134212607042939	0.164955175547075	0.230737724393862	0.0307425685041359	0.0965251173509234	0.0657825488467875
Entpd3	-0.0935626496611438	0.108695032687056	0.0691298382001467	0.2022576823482	0.162692487861291	-0.0395651944869092
Entpd5	0.15399548901108	0.0109633428611032	0.0951798606911373	-0.143032146149977	-0.0588156283199427	0.084216517830034
Entpd6	-0.277699859342534	-0.200011764732019	-0.502002470511502	0.077688094610515	-0.224302611168968	-0.301990705779483
Entpd7	-0.0684613771956285	-0.213410314958483	-0.121116215737191	-0.144948937762854	-0.0526548385415621	0.0922940992212919
Entpd8	0.399750236447552	-0.0807987302171222	0.279361456021083	-0.480548966664674	-0.120388780426469	0.360160186238206
Entr1	-0.0553815838797484	-0.0622469437608792	-0.0952496077933535	-0.00686535988113087	-0.0398680239136051	-0.0330026640324742
Eny2	0.0251155529138962	-0.0487439194360418	-0.0620689348629757	-0.0738594723499381	-0.0871844877768719	-0.0133250154269338
Eogt	0.0563028395524197	-0.0179076172323817	-0.0803971484111616	-0.0742104567848014	-0.136699987963581	-0.0624895311787799
Ep300	-0.0911822811078155	-0.127776829430399	-0.139476563461479	-0.0365945483225838	-0.0482942823536634	-0.0116997340310796
Ep400	-0.0543163079464947	-0.101009129604307	-0.156763403161003	-0.0466928216578119	-0.102447095214508	-0.0557542735566961
Epas1	0.0344349267655179	0.18448516715384	0.0761021782515641	0.150050240388322	0.0416672514860462	-0.108382988902276
Epb41	0.166841689532856	0.260144607895471	0.309733095073818	0.0933029183626143	0.142891405540961	0.0495884871783469
Epb41l1	-0.177398270941301	-0.0382061108682112	-0.116493346057013	0.13919216007309	0.060904924884288	-0.078287235188802
Epb41l2	0.610850253962682	0.512055790813673	0.418459335684214	-0.0987944631490084	-0.192390918278468	-0.0935964551294598
Epb41l3	-0.0138354279445036	0.0205494680227436	0.10563780400246	0.0343848959672472	0.119473231946963	0.085088335979716
Epb41l4b	-0.202823542694904	-0.325531544591887	-0.32238185864493	-0.122708001896983	-0.119558315950026	0.00314968594695691
Epb41l5	0.0613712824280636	0.0504389705431742	-0.144771262032339	-0.0109323118848895	-0.206142544460403	-0.195210232575514
Epc1	-0.157798848836961	-0.022963189838217	-0.0591565748636067	0.134835658998744	0.0986422739733545	-0.0361933850253897
Epc2	-0.0119527711874123	0.00220425071584374	0.00221960031784126	0.0141570219032561	0.0141723715052536	1.53496019975156e-05
Epcam	1.84525969204523	0.0605711297659943	2.64635910268829	-1.78468856227924	0.801099410643052	2.58578797292229
Epdr1	0.135393921841276	0.194828513364495	0.1785281793065	0.0594345915232186	0.0431342574652238	-0.0163003340579949
Epg5	-0.0847688269200667	-0.104461055391584	-0.167866087872984	-0.0196922284715174	-0.0830972609529173	-0.0634050324813998
Epha1	0.0349134337179567	-0.1974405466019	-0.169581780016431	-0.232353980319856	-0.204495213734388	0.0278587665854681
Epha10	-0.0585369822663664	-0.177490178236478	-0.296694630416879	-0.118953195970111	-0.238157648150513	-0.119204452180402
Epha3	-0.248391332760097	-0.329830698376437	-0.444026847846913	-0.0814393656163404	-0.195635515086816	-0.114196149470476
Epha4	-0.252597739426443	-0.270803057451765	-0.309451834760755	-0.0182053180253223	-0.056854095334312	-0.0386487773089897
Epha5	-0.201082761657824	-0.18759932333736	-0.338681026734197	0.0134834383204642	-0.137598265076373	-0.151081703396837
Epha6	-0.316147280676023	-0.142691467501301	-0.380418571980058	0.173455813174722	-0.0642712913040354	-0.237727104478757
Epha7	-0.113030862188799	0.0851055555451903	0.0130242213773435	0.19813641773399	0.126055083566143	-0.0720813341678468
Epha8	-0.0959221302792602	-0.104280934719539	-0.159077077720387	-0.00835880444027849	-0.0631549474411268	-0.0547961430008483
Ephb1	0.087460803063755	0.163583680384765	0.152626733360375	0.0761228773210098	0.0651659302966195	-0.0109569470243902
Ephb2	-0.380704450977031	-0.501046744387593	-0.595606184295348	-0.120342293410561	-0.214901733318317	-0.0945594399077553
Ephb3	-0.649156304489474	-0.658529836156129	-0.782905053880401	-0.00937353166665444	-0.133748749390926	-0.124375217724272
Ephb4	-0.207889173771247	-0.150852151707726	-0.216352503766438	0.0570370220635204	-0.00846332999519098	-0.0655003520587114
Ephb6	-0.0406939263919938	-0.0939150901388407	-0.21652443475906	-0.0532211637468469	-0.175830508367066	-0.122609344620219
Ephx1	0.5598028939576	0.783677831720827	0.490869168182856	0.223874937763227	-0.0689337257747445	-0.292808663537972
Ephx2	0.42437482568926	0.287179124568721	0.419511015327825	-0.137195701120539	-0.0048638103614343	0.132331890759105
Ephx4	0.040784516465107	0.106525671607015	0.0379632984464912	0.0657411551419082	-0.0028212180186158	-0.068562373160524
Epm2a	0.129185567387311	0.119937357382236	0.0294240216655127	-0.00924821000507488	-0.0997615457217982	-0.0905133357167233
Epm2aip1	0.0491021377440296	-0.0647380248385495	0.0116638412661851	-0.113840162582579	-0.0374382964778445	0.0764018661047346
Epn1	-0.0746211892672261	0.0123110996860397	-0.117259958015932	0.0869322889532657	-0.0426387687487055	-0.129571057701971
Epn2	-0.0870660042059109	-0.0614906626442799	-0.118785757269507	0.025575341561631	-0.0317197530635962	-0.0572950946252272
Epop	-0.425135246899429	-0.349171009532708	-0.358971110583323	0.0759642373667215	0.0661641363161062	-0.00980010105061524
Epor	-0.713332530889002	-0.220713872248735	-0.395211913442828	0.492618658640267	0.318120617446174	-0.174498041194093
Eprs	0.105198686477042	0.0906804091490672	0.0775551505479677	-0.0145182773279746	-0.0276435359290741	-0.0131252586010995
Eps15	0.194529815609497	0.0380046693540938	0.182605250841809	-0.156525146255403	-0.0119245647676881	0.144600581487715
Eps15l1	-0.0297087300334556	-0.0980702267627459	-0.0436739814287116	-0.0683614967292903	-0.013965251395256	0.0543962453340343
Eps8	-0.111411941465576	-0.199452169490039	-0.0903214528639561	-0.0880402280244629	0.0210904886016198	0.109130716626083
Eps8l1	-0.233141769134954	-0.191437968982477	-0.241867006024409	0.0417038001524772	-0.00872523688945509	-0.0504290370419323
Eps8l2	0.233344349780843	-0.00496387375275106	0.387927849357874	-0.238308223533594	0.154583499577031	0.392891723110625
Eps8l3	-0.0497282994915555	-0.167996097201377	-0.135722841258263	-0.118267797709821	-0.0859945417667071	0.0322732559431144
Epsti1	0.545306188687923	0.383637149808684	0.393738171085963	-0.161669038879239	-0.15156801760196	0.010101021277279
Epyc	-0.385458701993731	0.551443929651039	0.378694504994587	0.936902631644769	0.764153206988318	-0.172749424656451
Eqtn	0.107345431246195	-0.160640161198525	-0.0105057914680285	-0.26798559244472	-0.117851222714223	0.150134369730497
Eral1	-0.243956865369136	-0.122589605873918	-0.231892479193016	0.121367259495218	0.0120643861761203	-0.109302873319098
Erap1	0.374641242819173	0.217919851936441	0.385106074563137	-0.156721390882732	0.0104648317439637	0.167186222626696
Erbb2	0.161291304781343	-0.136687773879288	-0.0160124509458413	-0.29797907866063	-0.177303755727184	0.120675322933446
Erbb3	0.448148073326568	0.132111883327801	0.482004449437056	-0.316036189998767	0.033856376110488	0.349892566109255
Erbb4	-0.12642495063896	-0.236924942484498	-0.204838037827585	-0.110499991845538	-0.0784130871886244	0.0320869046569137
Erbin	0.872309813565511	0.970963285541587	1.11183634787443	0.0986534719760753	0.239526534308915	0.14087306233284
Erc1	-0.150277667981729	-0.197522329331017	-0.211701475709489	-0.0472446613492878	-0.0614238077277591	-0.0141791463784713
Erc2	0.0761252089883002	0.00604565673117	-0.0694887412251108	-0.0700795522571302	-0.145613950213411	-0.0755343979562808
Ercc1	-0.414679213940435	-0.229733078414958	-0.314070324519614	0.184946135525477	0.100608889420821	-0.0843372461046554
Ercc2	-0.159187169580727	0.0912230779675213	-0.0943331953198091	0.250410247548248	0.0648539742609175	-0.18555627328733
Ercc3	-0.0258238923340394	0.0268063130778613	-0.0467941891286291	0.0526302054119007	-0.0209702967945897	-0.0736005022064904
Ercc4	0.0887407985595936	0.0626414952838256	-0.0217520423229194	-0.0260993032757681	-0.110492840882513	-0.084393537606745
Ercc5	-0.109780142451094	-0.0446196401937745	-0.202380784583096	0.0651605022573195	-0.0926006421320016	-0.157761144389321
Ercc6	-0.156006871661319	-0.248643856587054	-0.220154538618853	-0.0926369849257358	-0.0641476669575348	0.0284893179682009
Ercc6l2	-0.00691679426410836	-0.0454591038164898	-0.0435521296723766	-0.0385423095523815	-0.0366353354082682	0.00190697414411328
Ercc8	-0.281338230913296	-0.163886538172792	-0.371276160623431	0.117451692740504	-0.0899379297101349	-0.207389622450639
Ereg	1.39183752812735	1.65813009473758	1.23559804582729	0.266292566610227	-0.156239482300057	-0.422532048910285
Erf	0.0199055508733925	0.0135399165750628	-0.143133592682699	-0.00636563429832975	-0.163039143556091	-0.156673509257762
Erfe	-0.0306799773820502	-0.122774717664079	-0.147841210738948	-0.0920947402820292	-0.117161233356898	-0.0250664930748688
Erg	0.00398623504465072	0.188403917309363	-0.243979860520138	0.184417682264712	-0.247966095564788	-0.4323837778295
Erg28	0.258019174830879	0.139972289036915	0.0980665452301185	-0.118046885793964	-0.15995262960076	-0.0419057438067962
Ergic1	-0.138085357297672	-0.0882913205887539	-0.259751930036631	0.0497940367089184	-0.121666572738959	-0.171460609447877
Ergic2	0.0142878544871335	-0.0611829362130527	0.112406734062633	-0.0754707907001862	0.0981188795754991	0.173589670275685
Ergic3	0.160894228837503	0.177892518446496	0.20869655717952	0.016998289608993	0.0478023283420169	0.0308040387330239
Erh	-0.230314234755714	-0.00365177051766387	-0.10562370360094	0.22666246423805	0.124690531154774	-0.101971933083276
Eri1	-0.124856801068951	0.0891297308012149	0.0145409465219127	0.213986531870166	0.139397747590864	-0.0745887842793021
Eri2	-0.19554702463199	-0.109227447073539	-0.0993103589577185	0.0863195775584508	0.0962366656742712	0.00991708811582043
Eri3	0.0534961180896829	-0.001551166629253	-0.0253237303041887	-0.0550472847189359	-0.0788198483938716	-0.0237725636749357
Erich1	0.0302474611767623	-0.0938405140976354	0.222932579599256	-0.124087975274398	0.192685118422493	0.316773093696891
Erich3	0.00123764734779817	0.281951301817914	-0.0280694791139153	0.280713654470115	-0.0293071264617135	-0.310020780931829
Erich6	0.107049097329181	-0.153228806605663	-0.232497205315486	-0.260277903934844	-0.339546302644667	-0.0792683987098233
Erlec1	0.07483187864505	-0.0954118954389894	-0.0117778432566818	-0.170243774084039	-0.0866097219017318	0.0836340521823076
Erlin1	0.134623785489749	0.0460967980908572	0.138472170214439	-0.0885269873988917	0.00384838472468966	0.0923753721235814
Erlin2	0.0698555389711427	0.176382997343458	0.0409884283126669	0.106527458372315	-0.0288671106584758	-0.135394569030791
Ermard	-0.175040358830642	0.161498033306397	-0.223259410614051	0.336538392137039	-0.0482190517834096	-0.384757443920448
Ermn	0.320106741964599	0.610770197513305	0.598042059011779	0.290663455548706	0.277935317047181	-0.0127281385015254
Ermp1	0.0579233995244566	0.176789889028904	0.124097153814791	0.118866489504448	0.0661737542903339	-0.0526927352141139
Ern1	0.0957464809703716	-0.0411894329882234	-0.102358390639575	-0.136935913958595	-0.198104871609946	-0.0611689576513512
Ero1l	0.0474897725516635	0.0231597915222547	-0.0411925881039959	-0.0243299810294088	-0.0886823606556594	-0.0643523796262506
Ero1lb	-0.121829395681029	-0.136065903119695	0.0138045678280865	-0.0142365074386658	0.135633963509115	0.149870470947781
Erp29	-0.0345389996881983	0.0468489625936217	0.0662350880948616	0.08138796228182	0.10077408778306	0.0193861255012399
Erp44	-0.0323674966992375	-0.120371142686673	0.0487887672625203	-0.0880036459874359	0.0811562639617579	0.169159909949194
Errfi1	0.0956462386855807	-0.0299827196432051	0.10176404341996	-0.125628958328786	0.00611780473437961	0.131746763063165
Esam	0.00201989769190788	0.130449522194479	0.0675320783035044	0.128429624502571	0.0655121806115965	-0.0629174438909743
Esco1	-0.122410347848172	-0.154715407911687	-0.0551316122521664	-0.0323050600635156	0.0672787355960052	0.0995837956595209
Esd	0.0298527753656645	-0.00951690851282328	0.199129719765269	-0.0393696838784878	0.169276944399604	0.208646628278092
Esf1	-0.256084352329748	-0.155118316897864	-0.203578519662396	0.100966035431884	0.0525058326673513	-0.0484602027645329
Espn	-0.122083349057269	-0.0682073006579488	-0.343649461204892	0.05387604839932	-0.221566112147623	-0.275442160546943
Esrra	-0.0324632288226826	-0.119308981171753	-0.0176406501096297	-0.0868457523490704	0.0148225787130529	0.101668331062123
Esrrg	-0.0176062403720357	-0.0366889725565251	-0.0358019042049631	-0.0190827321844894	-0.0181956638329274	0.000887068351561972
Ess2	-0.0860377067655226	0.0682308039952214	-0.0950060165546277	0.154268510760744	-0.00896830978910512	-0.163236820549849
Esyt1	0.128226683157915	0.184070106047012	0.08842214854645	0.0558434228890965	-0.0398045346114651	-0.0956479575005616
Esyt2	0.0273123032356702	-0.0774321982039746	-0.0117258136849577	-0.104744501439645	-0.0390381169206279	0.0657063845190169
Etaa1	-0.473941507740451	-0.180549625472905	-0.171840864251229	0.293391882267546	0.302100643489222	0.00870876122167652
Etf1	0.039894849921153	0.0785774829935922	0.0839137202942557	0.0386826330724392	0.0440188703731027	0.0053362373006635
Etfa	0.12320908711772	-0.0897424576230391	0.231195234208307	-0.212951544740759	0.107986147090587	0.320937691831346
Etfbkmt	-0.0529938004408941	-0.317691059261382	-0.239320781254374	-0.264697258820488	-0.18632698081348	0.0783702780070077
Etfdh	-0.0420681840978919	-0.044885082395155	-0.0185129810997652	-0.00281689829726307	0.0235552029981267	0.0263721012953898
Etfrf1	0.224445649151233	0.24117662099555	0.262243080560216	0.016730971844318	0.0377974314089837	0.0210664595646658
Ethe1	-0.0716167121440098	-0.0537123920307079	-0.0925327292711891	0.0179043201133019	-0.0209160171271793	-0.0388203372404812
Etl4	-0.0476562104236157	-0.0628764706725036	-0.160123735077446	-0.0152202602488879	-0.11246752465383	-0.0972472644049425
Etnk1	-0.03157036828919	-0.0438340425932519	0.0238426052856128	-0.012263674304062	0.0554129735748028	0.0676766478788647
Etnk2	-0.416028434365359	-0.547960466936169	-0.690599732962509	-0.13193203257081	-0.27457129859715	-0.14263926602634
Etnppl	-0.537703789217255	-0.325024216109453	-0.29375481600079	0.212679573107803	0.243948973216466	0.031269400108663
Ets1	0.165699647842269	0.239469953144235	0.0498598086664631	0.0737703053019662	-0.115839839175806	-0.189610144477772
Ets2	-0.399671946855592	-0.430233183999533	-0.331927524566315	-0.030561237143941	0.0677444222892767	0.0983056594332178
Etv1	-0.559082197339851	-0.668761508216779	-0.573276865242931	-0.109679310876928	-0.0141946679030799	0.0954846429738482
Etv3	-0.15037382057284	0.0569914122647006	-0.100324736238853	0.20736523283754	0.0500490843339868	-0.157316148503553
Etv4	-0.468097926231804	-0.484666087285344	-0.65210990256627	-0.0165681610535405	-0.184011976334466	-0.167443815280926
Etv5	-0.575887500727515	-0.595689878242789	-0.621837702355991	-0.0198023775152733	-0.0459502016284763	-0.026147824113203
Etv6	-0.0451391853406787	-0.416182490908493	-0.276907437921043	-0.371043305567815	-0.231768252580364	0.139275052987451
Eva1a	-0.34808852824603	-0.118451960088675	-0.288150423113281	0.229636568157355	0.0599381051327483	-0.169698463024607
Eva1c	-0.454066376806468	-0.383391307652374	-0.44726027347554	0.0706750691540943	0.00680610333092802	-0.0638689658231663
Evc	-0.383864121492816	-0.414412679209114	-0.59186839611762	-0.0305485577162988	-0.208004274624805	-0.177455716908506
Evc2	-0.543653953462096	-0.326831923603734	-0.542057720823687	0.216822029858362	0.00159623263840913	-0.215225797219953
Evi2	-0.476706468407244	-0.514177832984536	-0.414764960851816	-0.037471364577292	0.0619415075554283	0.0994128721327203
Evi2a	0.443202927313605	0.478842593057569	0.745706925521659	0.0356396657439643	0.302503998208055	0.26686433246409
Evi5	-0.0299568384062613	-0.154210073758105	-0.141419270380289	-0.124253235351843	-0.111462431974028	0.0127908033778153
Evi5l	-0.115021672285182	0.0184715793398861	-0.107626674640538	0.133493251625068	0.00739499764464382	-0.126098253980424
Evl	-0.0469920368660635	-0.060946406329658	0.107930087550424	-0.0139543694635946	0.154922124416488	0.168876493880082
Evpl	-0.219977321613084	-0.0262317705839578	-0.127240144063677	0.193745551029127	0.0927371775494069	-0.10100837347972
Ewsr1	0.0103507313330343	-0.0752981803685199	-0.0554112036989168	-0.0856489117015542	-0.0657619350319511	0.019886976669603
Exd2	-0.191861108016307	-0.380833474690557	-0.401068481215369	-0.18897236667425	-0.209207373199062	-0.0202350065248117
Exo5	-0.148400625721049	-0.130141958032974	0.000997168176235685	0.0182586676880751	0.149397793897285	0.131139126209209
Exoc1	0.0643497823000732	-0.0086980791517204	0.0585323129303994	-0.0730478614517936	-0.00581746936967383	0.0672303920821198
Exoc2	-0.000192641210599253	-0.0942832804626248	-0.105353333942985	-0.0940906392520255	-0.105160692732386	-0.0110700534803604
Exoc3	-0.0439985530355761	0.0492723410998103	-0.0345543834278576	0.0932708941353864	0.00944416960771848	-0.0838267245276679
Exoc3l	-0.256675049013298	0.0675375536655591	-0.20251544460459	0.324212602678857	0.0541596044087078	-0.270052998270149
Exoc4	0.0979569724488213	0.0967697989945011	0.0428703277129784	-0.00118717345432021	-0.055086644735843	-0.0538994712815228
Exoc5	0.0618228510627374	-0.0504896921892061	0.0158753966453528	-0.112312543251943	-0.0459474544173846	0.0663650888345589
Exoc6	-0.0361826740967903	-0.0560765439410201	-0.110297529437405	-0.0198938698442298	-0.0741148553406143	-0.0542209854963844
Exoc6b	-0.159640391658569	-0.137763231621114	-0.0884154892405362	0.0218771600374548	0.0712249024180324	0.0493477423805776
Exoc7	-0.138686544693485	-0.0762185442261329	-0.137305003821501	0.062468000467352	0.0013815408719844	-0.0610864595953676
Exoc8	-0.0892327034049231	0.0201830444152326	-0.063671878744787	0.109415747820156	0.0255608246601361	-0.0838549231600196
Exog	-0.193869683376724	-0.196449941080346	-0.046702176309754	-0.0025802577036223	0.14716750706697	0.149747764770592
Exosc1	-0.206170460026732	0.0534546357113463	-0.0644507795467529	0.259625095738078	0.141719680479979	-0.117905415258099
Exosc10	-0.084812258672149	-0.045398529610485	-0.185198187839177	0.039413729061664	-0.100385929167028	-0.139799658228692
Exosc2	-0.285838823957677	0.250118150963237	-0.107768459794864	0.535956974920914	0.178070364162813	-0.357886610758101
Exosc3	-0.614366485676866	-0.291806462851413	-0.597160703107994	0.322560022825453	0.0172057825688726	-0.30535424025658
Exosc4	-0.32372209142912	0.183980828978762	-0.228535884450151	0.507702920407882	0.0951862069789684	-0.412516713428914
Exosc5	0.121680320708057	0.0410517388242574	0.0210257685049615	-0.0806285818838	-0.100654552203096	-0.0200259703192959
Exosc7	-0.197028951068087	-0.000969912318372129	-0.160311705033408	0.196059038749715	0.0367172460346795	-0.159341792715036
Exosc8	-0.103335531096695	-0.018821153557526	-0.157901674660851	0.084514377539169	-0.0545661435641556	-0.139080521103325
Exosc9	-0.112173381662684	-0.162758351203492	-0.101386759302263	-0.0505849695408073	0.0107866223604216	0.0613715919012289
Exph5	-0.124879086998078	-0.0445384614530234	-0.162689863646441	0.0803406255450545	-0.0378107766483635	-0.118151402193418
Ext1	-0.226693930242829	-0.340719412329926	-0.24597093235177	-0.114025482087098	-0.0192770021089415	0.0947484799781564
Ext2	0.0851050566949176	-0.0230521719605071	-0.0958452000352324	-0.108157228655425	-0.18095025673015	-0.0727930280747254
Extl1	-0.182165546964618	-0.241673105332323	-0.247741319114604	-0.0595075583677044	-0.065575772149986	-0.00606821378228167
Extl2	0.0142401846845333	0.0206370912821749	0.0149087515511782	0.00639690659764161	0.000668566866644932	-0.00572833973099668
Extl3	-0.0844258579273974	0.0554805262419411	-0.0619626111210599	0.139906384169339	0.0224632468063375	-0.117443137363001
Eya1	-0.12944568574546	-0.157986181056648	-0.542238761460463	-0.0285404953111879	-0.412793075715003	-0.384252580403815
Eya3	-0.152828013041034	-0.110873992713059	-0.224860750861767	0.0419540203279749	-0.0720327378207338	-0.113986758148709
Eya4	0.502663518937657	0.417113073471818	0.357078556878892	-0.0855504454658392	-0.145584962058765	-0.0600345165929258
Ezh1	-0.157077021291904	-0.093947482909259	-0.174319054074762	0.0631295383826452	-0.0172420327828576	-0.0803715711655028
Ezh2	-0.195135824779341	-0.162570143067734	-0.20345708480039	0.032565681711607	-0.00832126002104924	-0.0408869417326562
Ezr	0.32879716493231	-0.139826996169284	0.339146040102563	-0.468624161101594	0.0103488751702536	0.478973036271848
F11r	1.10104024313935	0.599909537838389	1.19227824496111	-0.501130705300965	0.0912380018217505	0.592368707122716
F13b	0.202172408593339	0.255294947084243	-0.0084897693379738	0.0531225384909041	-0.210662177931313	-0.263784716422217
F2	0.27006525692491	0.337806691101842	0.465353411955201	0.0677414341769313	0.19528815503029	0.127546720853359
F2r	0.193841096205334	0.0892106783529796	0.0285772410465325	-0.104630417852355	-0.165263855158802	-0.0606334373064471
F2rl1	0.282921886136998	-0.0294049013711457	0.311251911657109	-0.312326787508143	0.0283300255201112	0.340656813028255
F2rl2	-0.266822469831848	-0.308079144199096	-0.083786754364238	-0.0412566743672476	0.18303571546761	0.224292389834858
F3	0.197234283381842	0.0862328821195863	0.125229584511322	-0.111001401262256	-0.0720046988705199	0.0389967023917361
F5	0.541386400485361	0.157609546035815	-0.457485950186749	-0.383776854449546	-0.998872350672111	-0.615095496222565
F7	0.61253094108957	-0.284590504178912	0.971234510552338	-0.897121445268482	0.358703569462767	1.25582501473125
F8	0.0925131569740014	0.12495311339896	0.0146901993978866	0.0324399564249587	-0.0778229575761148	-0.110262914001074
F830016B08Rik	1.63327808885508	0.7847889533753	1.62845626417526	-0.848489135479781	-0.00482182467982206	0.843667310799959
F8a	-0.182249853282718	-0.263988761177367	-0.356881690268568	-0.0817389078946493	-0.17463183698585	-0.0928929290912003
F9	0.292367313954566	0.408325856173495	0.0835304311433122	0.115958542218929	-0.208836882811254	-0.324795425030183
Fa2h	0.421048923269526	0.437497629296255	0.467098646194012	0.0164487060267289	0.0460497229244861	0.0296010168977571
Faah	-0.140108398383811	-0.103452659423261	-0.24682713999553	0.0366557389605502	-0.106718741611719	-0.143374480572269
Faap100	-0.158856861112389	-0.0150572966058147	-0.203013132524357	0.143799564506574	-0.0441562714119689	-0.187955835918543
Faap20	0.0741075315493578	0.177079289269442	0.202778538540578	0.102971757720085	0.128671006991221	0.0256992492711359
Faap24	-0.244575893793812	-0.311554575399187	-0.258553810526963	-0.0669786816053748	-0.0139779167331505	0.0530007648722244
Fabp1	1.00401431920869	0.47074348583269	0.818001903247139	-0.533270833376004	-0.186012415961556	0.347258417414448
Fabp2	2.81876456059432	-0.171218584489075	3.59978680105497	-2.9899831450834	0.781022240460646	3.77100538554404
Fabp3	-0.191566904357367	-0.206666454542003	-0.185663089220169	-0.015099550184636	0.0059038151371977	0.0210033653218338
Fabp4	0.558045006807294	-0.522605270899031	-0.00147652591555415	-1.08065027770632	-0.559521532722848	0.521128744983476
Fabp5	0.188739851310817	0.224952493484295	0.233167496268598	0.0362126421734784	0.0444276449577812	0.00821500278430279
Fabp6	5.53285867550872	0.141184694490836	7.46617924088668	-5.39167398101788	1.93332056537796	7.32499454639585
Fabp7	0.555758013371112	0.166999351773575	-0.0183405137504151	-0.388758661597537	-0.574098527121527	-0.18533986552399
Fadd	0.136786557034514	-0.0117228207086631	-0.00924478476544296	-0.148509377743177	-0.146031341799956	0.00247803594322019
Fads1	0.103211398767331	0.110993108692921	-0.0646564157030165	0.0077817099255908	-0.167867814470347	-0.175649524395938
Fads2	0.352079190633537	0.262880843336087	0.216794897660885	-0.0891983472974503	-0.135284292972652	-0.0460859456752017
Fads3	0.0179843042951344	-0.0985126610762652	-0.246622157929688	-0.1164969653714	-0.264606462224822	-0.148109496853423
